img,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,id
68.png,98.43537,108.01292,150.2853,109.20929,133.0774,162.18321,156.7151,156.47861,155.61278,92.00202,93.61615,170.03843,133.96138,71.43935,103.74205,8
69.jpg,106.22701,140.78812,154.13942,70.11239,138.4122,173.6417,159.12185,121.47785,156.40188,125.72774,84.17139,168.30723,155.67306,82.03798,95.5385,8
71.jpg,151.05434,120.3234,151.58402,86.64348,144.80016,171.18044,152.10471,161.93365,139.34519,96.63164,74.23481,145.21566,176.88742,111.8454,70.13785,8
72.jpg,117.08886,126.67081,150.19705,85.92738,161.67336,176.14598,167.04354,121.29885,162.78406,148.95961,83.88572,172.5996,163.7719,96.32695,93.90297,8
73.webp,88.37453,131.42072,150.01784,76.5274,140.82611,161.77261,142.96368,133.83854,156.13422,109.32,88.85234,169.32796,150.86999,80.13908,94.57808,8
74.jpg,155.46173,127.15457,147.27643,84.99689,154.62746,173.30356,161.54064,127.89717,157.78024,128.03099,65.0035,163.06047,165.30821,98.03205,107.39276,8
75.jpg,171.83178,111.97885,152.05488,89.57063,140.47345,171.4091,145.88543,161.82395,125.6131,91.23094,70.32848,144.66342,165.93408,93.28467,94.56184,8
76.jpg,103.22357,137.33308,145.27134,73.84226,145.68553,163.03473,144.76197,123.85094,165.10515,139.05765,91.16496,166.03025,155.04287,58.12497,95.62521,8
79.jpg,118.27322,128.30722,148.50308,83.34535,146.07447,163.37094,149.18983,128.03002,164.03624,122.76963,91.8733,175.9262,149.00187,75.24374,95.69067,8
80.png,146.12043,114.43208,148.07659,88.63992,139.8718,167.5756,155.43654,163.92085,135.45936,108.84653,83.0485,155.1141,177.01221,100.60044,74.96744,8
81.jpg,108.43113,123.28766,137.20226,96.80285,155.80602,166.89135,149.42252,131.40076,169.73222,130.81255,89.56042,164.3728,159.91158,91.31942,97.58781,8
82.webp,158.19631,107.73443,142.53101,104.14709,146.34045,166.20109,148.81017,162.66157,156.30413,114.36635,61.94571,175.77917,153.78159,69.78427,81.74436,8
83.webp,122.60075,122.00499,158.15139,82.10694,150.6265,171.16716,163.94805,157.21543,121.32362,89.82028,81.85109,141.79691,163.74234,119.67926,74.36798,8
84.jpeg,125.45374,121.07164,147.48211,88.7838,138.08268,162.448,147.67699,149.85043,140.89917,124.33696,73.90486,165.11557,166.92987,94.64298,86.31881,8
85.jpg,82.37364,132.60972,149.14572,77.31989,136.90158,173.02936,158.83884,129.50225,162.17913,133.69267,103.4295,165.48155,134.29263,66.04797,91.61951,8
86.webp,154.99723,116.74152,145.59225,92.74257,141.26741,171.69842,153.64966,161.9952,147.96394,112.71387,62.8724,176.49889,142.32165,57.67537,75.0002,8
87.webp,147.6226,111.28679,145.09853,97.9828,144.08154,170.84849,151.16877,163.48789,155.54025,120.11984,59.87138,174.50898,158.27036,94.96374,92.8283,8
88.webp,101.61067,122.66194,146.3576,92.06083,156.0393,169.87246,153.94088,123.51822,170.43551,141.86937,73.80165,164.38374,160.03985,91.33495,86.31583,8
89.jpg,110.71982,135.34738,149.01568,72.99355,146.36168,164.23509,151.7249,136.66124,150.17765,93.19702,84.05286,153.75547,128.12276,75.74893,121.92306,8
9.jpg,145.72585,114.66668,152.1523,93.41082,134.186,167.80202,146.21994,170.50323,129.6428,92.95103,78.51124,148.13015,167.55228,95.23866,79.81716,8
90.webp,109.46194,118.96765,150.18428,89.41648,140.45491,167.29658,153.25858,126.73882,164.03435,95.63287,76.67625,151.71934,144.44078,82.81687,113.84873,8
92.webp,144.25029,122.27357,152.24461,87.73782,152.15851,166.89779,153.12101,147.73385,147.59707,112.78985,69.54567,160.75532,164.43765,92.33616,87.38115,8
94.jpg,154.89852,108.74803,150.56653,97.4435,145.87101,162.7943,140.67894,169.77684,122.92292,91.10379,76.85437,147.29136,170.19171,97.32606,99.50047,8
96.jpg,134.56319,106.47775,143.63402,101.19656,142.8,176.24617,152.23303,174.78575,143.20944,115.35535,75.9135,168.45977,167.75461,102.31008,74.19539,8
97.jpg,155.53253,117.65373,151.53877,90.57519,154.18888,169.1944,156.0839,153.13583,141.76297,97.83514,82.5721,140.15411,176.72589,102.22623,77.94721,8
98.jpg,127.49568,124.72863,145.3095,85.3096,151.71277,162.25688,148.09189,111.57132,154.64395,141.32758,82.09922,164.19009,147.79049,90.50729,100.46662,8
99.jpg,142.75778,105.20471,140.89594,118.91584,155.38275,162.72946,150.20075,127.28912,158.59014,110.35179,89.71287,155.8757,133.32633,87.02533,110.37773,8
00000036.jpg,145.00356,158.68563,119.77693,167.07815,157.54772,155.28816,159.26716,108.32072,107.2105,141.27754,92.97099,149.63458,73.94833,56.72473,87.9211,9
00000040.jpg,126.04626,146.32839,164.02339,135.66707,170.2538,161.56364,148.65277,94.07457,106.74315,85.42229,135.82784,81.46529,133.67546,91.55561,77.91905,9
00000043.jpg,141.94558,153.43806,161.62791,137.54475,171.47606,163.22004,128.07871,96.96518,104.67746,99.69691,134.80426,80.70305,137.58312,98.68088,84.92848,9
00000050.jpg,125.10388,118.49331,135.28293,159.91925,103.45022,111.12386,169.62128,92.67512,89.37812,114.95545,51.06041,131.66764,87.47126,80.81008,81.70241,9
00000052.jpg,45.75184,40.93211,160.81489,133.26573,153.60701,170.16842,162.70352,109.54896,143.33395,151.90279,138.6398,165.93875,149.10472,75.11212,89.67713,9
00000054.jpg,133.9163,144.94845,146.84756,120.017,153.58594,166.44761,159.01563,93.46215,99.62785,67.90923,127.21683,83.04852,108.10616,92.88578,105.15599,9
00000055.jpg,124.27076,156.27874,158.65307,116.10462,158.23587,162.03786,157.17027,85.14017,107.18906,87.09212,142.67581,70.81491,110.37496,91.94428,95.80567,9
00000057.png,109.86242,125.2159,128.8634,159.96328,111.14722,127.7279,169.46769,92.27885,112.05528,122.05421,59.36584,156.38701,93.33178,61.54861,71.34104,9
00000058.jpg,156.02645,158.46729,125.7719,168.54998,140.67455,152.22882,165.32235,105.316,101.42463,136.85565,90.5435,116.36557,75.13618,69.89235,103.2897,9
00000059.jpg,137.31578,98.42067,157.9034,176.21233,152.94947,143.26167,142.92041,130.63978,135.38248,47.72367,110.14797,57.08988,118.60913,109.27559,99.46668,9
00000061.jpg,157.87802,167.83931,129.92125,171.3381,149.65896,148.43152,128.90509,116.66838,95.04059,148.52063,97.39246,152.55555,70.58482,60.489,94.26958,9
00000062.jpg,162.4712,169.58273,118.38521,172.44689,164.921,159.31255,164.42749,117.53956,120.33883,138.84774,107.88547,168.19722,99.95951,45.15735,82.96496,9
00000063.jpg,120.3359,144.2571,157.43213,116.71911,148.64321,164.73603,164.34951,107.57023,105.69825,74.63368,132.61903,62.43875,114.84119,96.25749,88.57235,9
00000073.jpg,111.71166,120.87703,162.9209,125.89228,157.90741,135.53194,133.31075,96.60919,86.78525,70.87526,134.00817,110.27423,176.83502,72.79844,60.46462,9
00000075.jpg,105.12783,119.73426,172.47424,165.13194,165.23365,173.18673,153.73555,94.50118,98.36796,140.91687,117.38051,169.30378,121.25683,42.42696,85.59046,9
00000076.jpg,125.11237,138.82855,153.46277,122.5228,154.19224,170.73557,162.07716,107.40707,105.31398,80.25321,125.22643,93.19896,114.44496,94.06236,94.42855,9
00000078.jpg,163.26613,160.97149,122.5736,170.19337,161.93037,161.93726,160.46239,127.17288,108.41718,147.44436,79.78572,127.90861,52.51094,75.02812,107.67202,9
00000083.png,109.86242,125.2159,128.8634,159.96328,111.14722,127.7279,169.46769,92.27885,112.05528,122.05421,59.36584,156.38701,93.33178,61.54861,71.34104,9
00000084.jpg,144.46176,161.5178,114.88679,172.00855,148.488,153.83028,166.78511,103.01882,114.46849,118.37066,92.78025,107.79618,79.17974,90.31706,100.04401,9
00000086.jpg,125.05517,149.51776,158.93329,128.7241,164.04299,157.67339,152.95008,94.91294,112.60221,81.62872,122.85771,79.41383,112.62808,104.27511,101.8585,9
00000094.jpg,133.35899,152.3569,114.67616,172.18874,131.69311,156.85056,170.73958,117.69383,111.49579,134.50687,68.53345,121.34419,72.67899,71.71447,91.54295,9
00000095.jpg,117.80053,176.7927,175.32229,175.23311,171.05057,166.88706,102.13822,99.00265,96.66673,69.2755,106.38046,143.87187,175.09005,83.78742,58.20316,9
00000096.jpg,120.3359,144.2571,157.43213,116.71911,148.64321,164.73603,164.34951,107.57023,105.69825,74.63368,132.61903,62.43875,114.84119,96.25749,88.57235,9
00000097.jpg,137.31578,98.42067,157.9034,176.21233,152.94947,143.26167,142.92041,130.63978,135.38248,47.72367,110.14797,57.08988,118.60913,109.27559,99.46668,9
00000100.jpg,165.9219,170.18662,152.31979,166.96086,159.82507,152.68799,159.26476,110.46569,108.55078,141.7903,113.47856,142.68033,69.5211,59.60181,89.64968,9
00000105.jpg,157.87802,167.83931,129.92125,171.3381,149.65896,148.43152,128.90509,116.66838,95.04059,148.52063,97.39246,152.55555,70.58482,60.489,94.26958,9
00000107.jpg,125.10388,118.49331,135.28293,159.91925,103.45022,111.12386,169.62128,92.67512,89.37812,114.95545,51.06041,131.66764,87.47126,80.81008,81.70241,9
00000118.jpg,119.82192,176.96627,176.53044,174.83253,176.04993,165.35942,122.11518,98.72171,97.86315,63.5471,106.25948,144.44537,174.71254,95.5408,54.88252,9
00000121.jpg,142.79183,159.5604,123.3727,176.92034,159.269,135.67938,170.8171,100.37423,119.91131,130.33218,115.14522,121.81114,75.50346,89.58397,84.95796,9
00000122.jpg,133.35899,152.3569,114.67616,172.18874,131.69311,156.85056,170.73958,117.69383,111.49579,134.50687,68.53345,121.34419,72.67899,71.71447,91.54295,9
00000124.jpg,128.4522,149.66621,175.38099,155.02268,166.37661,160.54129,154.09214,113.50778,105.90511,82.93447,133.20317,72.90732,145.62352,78.95228,101.13555,9
00000129.jpg,165.9219,170.18662,152.31979,166.96086,159.82507,152.68799,159.26476,110.46569,108.55078,141.7903,113.47856,142.68033,69.5211,59.60181,89.64968,9
00000132.jpg,111.8409,118.77135,144.20564,142.59512,114.14853,130.48735,170.73201,91.29558,89.31933,125.41207,72.00827,128.02977,83.16807,81.73283,89.228,9
00000134.jpg,103.39895,153.06264,119.18865,155.71258,142.32645,152.78994,163.13525,104.97183,95.87892,77.59926,117.15174,116.47601,172.00539,84.96196,10.58374,9
00000135.jpg,153.49185,154.05138,119.35398,176.6081,135.08307,160.36602,162.70371,114.06597,99.07438,133.2016,88.90455,157.73924,76.38986,50.10015,81.35808,9
00000136.jpg,138.93213,154.78067,113.94137,164.4186,143.36088,156.52685,164.57609,110.3933,104.59975,135.32644,81.90704,144.56026,78.08218,59.6864,86.77288,9
00000140.jpg,129.87691,151.27784,168.13102,133.89662,176.42019,166.38216,146.5326,99.18822,117.84528,93.55666,148.26209,72.15768,142.55238,90.33835,70.7695,9
00000141.jpg,116.35844,148.00613,113.46236,169.0879,125.51902,158.01838,170.12362,103.40965,108.12912,126.51287,63.03514,144.27247,94.01934,67.86879,77.92526,9
00000143.jpg,112.72277,160.62258,169.59453,109.24012,167.52641,156.90162,171.58066,97.62952,102.78899,67.21747,122.04201,90.87149,110.14897,87.15208,94.50322,9
00000147.jpg,132.30271,149.99161,118.33853,166.56742,127.03114,156.11597,170.78381,109.63809,101.17182,121.03753,76.83354,150.13337,105.20965,67.00341,85.097,9
00000148.jpg,145.55193,147.20146,121.00548,174.08298,132.41372,156.52979,165.0312,119.17524,101.03152,132.1638,83.12563,134.39315,69.98964,76.1672,95.28051,9
00000149.jpg,144.7451,129.10369,132.52011,156.35622,144.10917,136.83243,153.07048,107.00765,120.09173,125.06428,109.60374,160.85678,123.30997,59.00876,65.03035,9
00000155.jpg,117.58407,128.67843,147.70375,111.07988,160.90541,173.42693,160.26878,107.97714,97.04483,60.03564,126.53934,82.5263,115.43898,88.37787,94.84365,9
00000156.jpg,115.98392,152.04941,162.48276,114.26603,163.51527,166.89834,158.2397,95.51969,111.38199,82.15687,137.80547,70.30374,122.16327,95.048,83.01236,9
00000157.jpg,138.49818,154.12794,129.04053,153.44448,136.61899,160.81282,166.08019,109.73132,102.50942,137.72854,89.99703,147.56242,77.81262,54.25339,90.74302,9
00000165.jpg,138.49818,154.12794,129.04053,153.44448,136.61899,160.81282,166.08019,109.73132,102.50942,137.72854,89.99703,147.56242,77.81262,54.25339,90.74302,9
00000167.jpg,117.50893,146.44097,158.7645,102.12678,161.31842,170.20794,163.55271,100.25555,98.47108,63.86318,127.2886,83.89962,126.44068,87.50028,83.63228,9
00000168.jpg,115.98392,152.04941,162.48276,114.26603,163.51527,166.89834,158.2397,95.51969,111.38199,82.15687,137.80547,70.30374,122.16327,95.048,83.01236,9
00000171.jpg,117.58407,128.67843,147.70375,111.07988,160.90541,173.42693,160.26878,107.97714,97.04483,60.03564,126.53934,82.5263,115.43898,88.37787,94.84365,9
00000173.jpg,110.78559,142.10642,154.93102,107.82447,156.66973,175.73175,163.19375,101.09827,102.81349,70.88952,128.36978,95.52339,125.57533,84.02233,80.78229,9
00000174.jpg,118.2657,122.89132,140.7284,158.96374,105.46676,117.54398,174.24692,61.79024,94.04061,115.35065,65.45446,113.85817,68.08878,100.35417,97.71297,9
00000187.jpg,107.72289,148.65112,120.05094,158.17399,128.17055,156.87968,168.07111,97.35564,104.8701,135.51453,64.02525,126.27447,71.05605,67.29828,89.17163,9
00000190.jpg,138.86049,153.87124,117.47881,168.10667,137.94934,156.56261,168.78594,99.83909,100.03151,134.79984,72.74273,147.23941,83.89023,58.25703,93.03009,9
00000193.jpg,121.58041,147.53298,156.41369,102.48549,163.87333,167.88048,171.17377,91.80775,109.98179,59.80502,121.7031,81.81881,123.38559,89.86689,88.26492,9
00000194.jpg,159.43064,147.75666,110.99949,170.94736,131.11121,145.66003,164.8746,97.71754,84.20183,126.2357,64.41116,132.37839,71.44911,61.1724,88.11576,9
00000195.jpeg,138.64308,151.62485,115.6182,174.58004,124.2322,149.25798,168.91677,112.50579,103.8591,118.38533,71.43681,160.90462,88.5939,56.45394,83.23407,9
00000196.jpg,111.33722,142.26864,162.12819,105.08022,162.75882,172.3453,169.70446,102.38677,106.23657,66.49553,137.10371,87.04197,92.74624,83.26576,98.89893,9
00000203.jpg,107.72289,148.65112,120.05094,158.17399,128.17055,156.87968,168.07111,97.35564,104.8701,135.51453,64.02525,126.27447,71.05605,67.29828,89.17163,9
00000204.jpg,121.58041,147.53298,156.41369,102.48549,163.87333,167.88048,171.17377,91.80775,109.98179,59.80502,121.7031,81.81881,123.38559,89.86689,88.26492,9
00000206.jpg,159.43064,147.75666,110.99949,170.94736,131.11121,145.66003,164.8746,97.71754,84.20183,126.2357,64.41116,132.37839,71.44911,61.1724,88.11576,9
00000207.jpeg,138.64308,151.62485,115.6182,174.58004,124.2322,149.25798,168.91677,112.50579,103.8591,118.38533,71.43681,160.90462,88.5939,56.45394,83.23407,9
00000208.jpg,111.33722,142.26864,162.12819,105.08022,162.75882,172.3453,169.70446,102.38677,106.23657,66.49553,137.10371,87.04197,92.74624,83.26576,98.89893,9
00000209.JPG,121.18825,129.03567,155.93927,121.29438,164.741,170.74488,158.61036,97.45014,99.9604,64.81425,135.37059,89.4015,133.35563,84.33079,76.99247,9
00000212.jpg,148.43047,162.75727,126.7411,169.81614,161.46781,154.19948,155.26047,99.94976,105.34437,147.23043,103.11696,144.95285,80.62126,52.60053,89.92457,9
00000216.jpg,112.66552,139.29349,136.84988,142.10892,104.70666,163.09281,174.82227,88.42655,83.73211,127.87965,59.30766,117.66771,72.31524,86.15081,91.82422,9
00000217.jpg,108.18118,126.26409,158.65625,123.76796,160.6558,169.98944,157.92375,116.08522,105.72916,67.62984,131.90844,74.52331,121.27665,92.72353,89.94621,9
00000218.jpg,115.78259,152.72443,154.53032,100.40691,159.96931,164.15248,161.45229,89.06194,80.84098,60.73718,135.18067,82.75881,126.35013,85.53335,75.61588,9
00000219.jpg,164.36542,155.4095,111.68805,177.12552,148.22584,148.54299,161.8389,113.36443,109.80657,131.8992,78.86203,128.7044,70.05608,77.60465,93.55201,9
00000220.jpg,144.57923,157.60669,129.43499,157.34609,142.13074,154.31132,160.83854,102.69871,99.46142,141.65722,98.37771,136.68985,81.53712,55.52262,83.99784,9
00000221.jpg,139.50949,154.73774,160.83323,145.88282,159.28961,167.94108,153.18067,98.47914,96.83016,85.74819,121.0776,80.58007,144.60578,102.59454,86.79493,9
00000227.jpg,124.63066,154.16619,117.50994,165.47852,130.88268,162.04414,169.40143,104.72699,105.92943,127.96242,81.37518,155.63423,87.28329,62.12195,87.86973,9
00000228.jpg,157.70567,172.30118,133.82262,173.68068,150.38264,156.32968,162.5024,113.46308,103.95907,120.27958,103.89205,94.23788,65.29829,102.5684,113.46829,9
00000233.jpg,145.82233,157.94442,113.84062,174.36422,140.32476,155.35651,163.96418,114.88664,114.12978,128.23599,80.73454,102.68162,76.95138,81.16195,95.00306,9
00000235.jpg,149.11153,103.05978,153.41744,132.01383,163.33227,159.16487,54.5008,81.0966,88.66614,92.05035,103.61208,159.03274,107.57923,48.79764,84.37841,9
00000236.jpg,122.65523,143.36171,144.43503,95.43803,152.15337,171.56524,161.07944,88.724,88.09969,69.60806,131.74385,82.52581,130.13334,83.18991,73.39818,9
00000238.jpg,119.57415,146.17685,157.71483,106.09376,160.97231,170.24687,157.7446,87.61205,111.30301,61.95525,127.12803,89.2944,124.25395,85.99726,77.11291,9
00000244.jpg,138.15052,149.33451,124.49855,168.67843,125.6747,160.96868,161.9946,118.56102,110.75987,126.49991,68.32161,139.16256,71.16877,62.62955,90.84499,9
00000249.jpg,142.80525,149.55228,125.79985,165.58357,132.3635,147.3924,169.15342,90.28342,108.21037,119.38928,78.40125,114.28817,71.27067,96.29339,90.31102,9
00000253.jpg,123.40253,151.28296,142.2824,149.57422,110.18043,163.88818,174.36555,104.21956,98.69052,123.56586,70.85559,129.31003,72.3948,88.17967,89.09181,9
00000255.jpg,129.87691,151.27784,168.13102,133.89662,176.42019,166.38216,146.5326,99.18822,117.84528,93.55666,148.26209,72.15768,142.55238,90.33835,70.7695,9
00000256.jpg,116.35844,148.00613,113.46236,169.0879,125.51902,158.01838,170.12362,103.40965,108.12912,126.51287,63.03514,144.27247,94.01934,67.86879,77.92526,9
00000257.jpg,146.02936,69.32829,169.80866,144.74408,152.33807,172.21297,129.61983,138.47107,133.57537,42.54692,112.55981,102.68377,116.07179,94.86089,86.29911,9
00000259.jpg,123.31621,141.23957,153.90459,118.15887,149.91893,169.45357,168.1457,87.51799,77.63493,72.91071,122.07116,96.15019,119.61587,82.2848,78.87555,9
00000267.jpg,132.30271,149.99161,118.33853,166.56742,127.03114,156.11597,170.78381,109.63809,101.17182,121.03753,76.83354,150.13337,105.20965,67.00341,85.097,9
00000268.jpg,135.44673,146.98343,119.97932,170.57147,116.39454,146.95451,163.51641,92.45384,104.21032,116.13807,58.08591,146.59083,73.98037,74.9742,81.66685,9
00000284.jpg,135.98405,143.87224,119.48093,166.06272,119.04648,156.01428,170.36564,102.34364,86.99865,95.92402,60.9302,140.04826,108.16715,85.19003,84.48392,9
00000285.jpg,135.78136,146.11389,121.04217,174.56894,113.22674,150.47872,169.77677,100.04119,103.28122,107.21681,50.97573,128.18955,89.0278,81.95946,81.44005,9
00000290.jpg,153.49185,154.05138,119.35398,176.6081,135.08307,160.36602,162.70371,114.06597,99.07438,133.2016,88.90455,157.73924,76.38986,50.10015,81.35808,9
00000297.jpg,119.57415,146.17685,157.71483,106.09376,160.97231,170.24687,157.7446,87.61205,111.30301,61.95525,127.12803,89.2944,124.25395,85.99726,77.11291,9
00000299.jpg,112.72277,160.62258,169.59453,109.24012,167.52641,156.90162,171.58066,97.62952,102.78899,67.21747,122.04201,90.87149,110.14897,87.15208,94.50322,9
00000300.jpg,138.15052,149.33451,124.49855,168.67843,125.6747,160.96868,161.9946,118.56102,110.75987,126.49991,68.32161,139.16256,71.16877,62.62955,90.84499,9
00000307.jpg,145.82233,157.94442,113.84062,174.36422,140.32476,155.35651,163.96418,114.88664,114.12978,128.23599,80.73454,102.68162,76.95138,81.16195,95.00306,9
00000315.jpg,125.40779,138.60467,166.06386,108.07612,168.42855,168.24795,173.94791,100.26427,106.51125,62.95014,115.13579,99.4277,125.9835,86.60567,90.27394,9
00000318.jpg,124.63066,154.16619,117.50994,165.47852,130.88268,162.04414,169.40143,104.72699,105.92943,127.96242,81.37518,155.63423,87.28329,62.12195,87.86973,9
00000328.jpg,138.15052,149.33451,124.49855,168.67843,125.6747,160.96868,161.9946,118.56102,110.75987,126.49991,68.32161,139.16256,71.16877,62.62955,90.84499,9
00000334.jpg,148.76499,154.9826,120.02558,179.53123,135.05815,150.35373,170.07351,109.07251,112.06817,137.62872,79.1192,129.48442,85.52912,66.87408,82.98527,9
00000336.jpg,135.79291,138.41296,115.3014,169.16281,121.27299,145.81013,171.27509,99.89142,113.56711,109.4376,65.75583,146.77059,115.54305,68.14775,75.9138,9
00000346.jpg,135.98405,143.87224,119.48093,166.06272,119.04648,156.01428,170.36564,102.34364,86.99865,95.92402,60.9302,140.04826,108.16715,85.19003,84.48392,9
00000348.jpg,153.08132,148.71255,120.97678,164.86476,133.78759,152.61839,162.27341,124.98602,95.59182,149.52417,83.18677,120.94913,84.69661,67.30374,87.63081,9
00000359.jpg,138.59787,153.21808,119.23586,165.89472,136.15097,154.56589,165.84138,111.91414,92.04164,138.75674,83.82419,122.37024,73.60318,60.45887,84.33922,9
00000373.jpg,135.28464,138.93513,127.36169,160.85665,100.92626,130.4865,172.48081,97.81176,102.74502,109.29826,58.19239,159.33929,92.71203,61.41563,71.19663,9
00000376.jpg,138.59787,153.21808,119.23586,165.89472,136.15097,154.56589,165.84138,111.91414,92.04164,138.75674,83.82419,122.37024,73.60318,60.45887,84.33922,9
00000384.jpg,116.24235,168.4341,149.38647,141.38796,122.62077,164.3373,175.14364,97.94024,109.7612,122.59096,96.7886,119.71317,73.24053,83.79601,90.82599,9
00000385.jpg,124.94156,137.05284,151.06482,113.88995,167.4511,167.39926,155.81094,97.63086,98.26783,75.37021,137.05632,73.89298,124.8027,105.19614,85.91283,9
00000389.jpg,135.44673,146.98343,119.97932,170.57147,116.39454,146.95451,163.51641,92.45384,104.21032,116.13807,58.08591,146.59083,73.98037,74.9742,81.66685,9
00000393.jpg,122.86786,168.84719,131.56545,151.14988,130.54014,164.01348,175.5468,94.36345,94.30455,121.40189,81.61463,120.19027,76.95795,78.89276,112.01632,9
00000394.jpg,171.49664,174.17619,129.64459,173.97525,165.78585,148.03282,150.59294,116.21125,111.43104,138.94513,115.23844,160.39343,86.0804,54.62146,93.52457,9
00000395.jpg,105.51511,124.18843,146.61074,162.81315,142.48786,171.45953,131.68239,100.60315,100.76827,128.18829,95.15573,173.85912,116.21398,24.04719,86.88883,9
00000400.jpg,122.86786,168.84719,131.56545,151.14988,130.54014,164.01348,175.5468,94.36345,94.30455,121.40189,81.61463,120.19027,76.95795,78.89276,112.01632,9
00000401.jpg,171.49664,174.17619,129.64459,173.97525,165.78585,148.03282,150.59294,116.21125,111.43104,138.94513,115.23844,160.39343,86.0804,54.62146,93.52457,9
00000408.jpg,167.04677,171.26504,152.43654,170.97564,156.35002,151.77558,165.70799,110.85911,106.58979,134.98854,136.5595,136.52912,93.07202,79.89457,93.71696,9
00000412.jpg,141.15278,146.56199,114.79698,158.61767,122.3063,156.97201,168.13552,97.50458,94.90778,127.17909,69.62493,147.30447,89.10257,60.09355,78.0995,9
00000418.jpg,89.98137,153.42568,98.76759,157.44821,158.32003,162.54446,159.79775,120.07796,104.54725,77.23835,111.4844,120.76111,167.9288,83.3013,60.0487,9
00000419.jpg,114.5858,143.71831,153.99528,111.13576,152.33855,171.18715,160.24051,97.1033,106.61327,75.04686,143.29209,81.46561,113.27179,101.24426,93.01086,9
00000431.jpg,94.05896,131.47254,141.33306,144.15875,92.41182,160.30328,172.54772,92.93572,86.19865,116.62626,49.67524,133.95363,91.10607,83.01563,81.67131,9
00000437.jpg,154.58098,165.53283,116.26686,174.25287,148.76978,155.76487,161.69607,120.07118,109.0869,138.18016,86.48871,109.55295,70.05055,75.44402,100.03822,9
